id,code,name,class_div,danger_sec,group_env_onu,group_env_onu_disp_esp,qty_limit,qty_except,int_emb_env,int_emb_env_disp_esp,int_trasp,int_trasp_disp_esp,start_date
waybill_materiales_peligrosos_486,M0487,DECAHIDRONAFTALENO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_487,M0488,DIACETONALCOHOL,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_488,M0489,DIBUTIL ÉTERES,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_489,M0490,"1,2-DICLOROETILENO",3,,II,,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_490,M0491,DICLOROPENTANOS,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_491,M0492,ÉTER DIETÍLICO DEL ETILENGLICOL,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_492,M0493,DIETILAMINA,3,8,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_493,M0494,ÉTER DIETÍLICO (ÉTER ETÍLICO),3,,I,,0,E3,P001,,T11,TP2,2021-06-01
waybill_materiales_peligrosos_494,M0495,DIETILCETONA,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_495,M0496,DIISOBUTILCETONA,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_496,M0497,DIISOPROPILAMINA,3,8,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_497,M0498,ÉTER DIISOPROPÍLICO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_498,M0499,DIMETILAMINA EN SOLUCIÓN ACUOSA,3,8,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_499,M0500,CARBONATO DE DIMETILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_500,M0501,DIMETILDICLOROSILANO,3,8,II,,0,E0,P010,,T10,"TP2
TP7
TP13",2021-06-01
waybill_materiales_peligrosos_501,M0502,DIMETILHIDRAZINA ASIMÉTRICA,6.1,"3
8",I,354,0,E0,P602,,T20,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_502,M0503,SULFURO DE METILO,3,,II,,1 L,E2,"P001
IBC02",B8,T7,TP2,2021-06-01
waybill_materiales_peligrosos_503,M0504,DIOXANO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_504,M0505,DIOXOLANO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_505,M0506,DIVINIL ÉTER ESTABILIZADO,3,,I,386,0,E3,P001,,T11,TP2,2021-06-01
waybill_materiales_peligrosos_506,M0507,EXTRACTOS AROMÁTICOS LÍQUIDOS,3,,II,,5 L,E2,"P001
IBC02",,T4,"TP1
TP8",2021-06-01
waybill_materiales_peligrosos_507,M0508,ETANOL (ALCOHOL ETÍLICO) o ETANOL EN SOLUCIÓN (ALCOHOL ETÍLICO EN SOLUCIÓN),3,,II,144,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_508,M0509,ÉTER MONOETÍLICO DEL ETILENGLICOL,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_509,M0510,ACETATO DEL ÉTER MONOETÍLICO DEL ETILENGLICOL,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_510,M0511,ACETATO DE ETILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_511,M0512,ETILBENCENO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_512,M0513,BORATO DE ETILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_513,M0514,ACETATO DE 2-ETILBUTILO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_514,M0515,2-ETILBUTIRALDEHÍDO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_515,M0516,ETIL BUTIL ÉTER,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_516,M0517,BUTIRATO DE ETILO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_517,M0518,CLOROACETATO DE ETILO,6.1,3,II,,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_518,M0519,CLOROFORMIATO DE ETILO,6.1,"3
8",I,354,0,E0,P602,,T20,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_519,M0520,ETILDICLOROSILANO,4.3,"3
8",I,,0,E0,P401,,T14,"TP2
TP7
TP13",2021-06-01
waybill_materiales_peligrosos_520,M0521,DICLORURO DE ETILENO,3,6.1,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_521,M0522,ETILENIMINA (AZIRIDINA) ESTABILIZADA,6.1,3,I,"354
386",0,E0,P601,,T22,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_522,M0523,ÉTER MONOMETÍLICO DEL ETILENGLICOL,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_523,M0524,ACETATO DEL ÉTER MONOMETÍLICO DEL ETILENGLICOL,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_524,M0525,FORMIATO DE ETILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_525,M0526,ALDEHÍDOS OCTÍLICOS,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_526,M0527,LACTATO DE ETILO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_527,M0528,ETIL METIL CETONA (METIL ETIL CETONA),3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_528,M0529,NITRITO DE ETILO EN SOLUCIÓN,3,6.1,I,,0,E0,P001,,,,2021-06-01
waybill_materiales_peligrosos_529,M0530,PROPIONATO DE ETILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_530,M0531,ETILTRICLOROSILANO,3,8,II,,0,E0,P010,,T10,"TP2
TP7
TP13",2021-06-01
waybill_materiales_peligrosos_531,M0532,EXTRACTOS LÍQUIDOS PARA AROMATIZAR,3,,II,,5 L,E2,"P001
IBC02",,T4,"TP1
TP8",2021-06-01
waybill_materiales_peligrosos_532,M0533,FORMALDEHÍDO EN SOLUCIÓN INFLAMABLE,3,8,III,,5 L,E1,"P001
IBC03",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_533,M0534,FURALDEHÍDOS,6.1,3,II,,100 ml,E4,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_534,M0535,ACEITE DE FUSEL,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_535,M0536,GASÓLEO o COMBUSTIBLE PARA MOTORES DIESEL o ACEITE MINERAL LIGERO PARA CALEFACCIÓN,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_536,M0537,"COMBUSTIBLE PARA MOTORES
oGASOLINA",3,,II,243,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_537,M0538,"NITROGLICERINA EN
SOLUCIÓN ALCOHÓLICA con un máximo del 1 % de nitroglicerina",3,,II,,1 L,E0,"P001
IBC02",PP5,,,2021-06-01
waybill_materiales_peligrosos_538,M0539,HEPTANOS,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_539,M0540,HEXALDEHÍDO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_540,M0541,HEXANOS,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_541,M0542,"TINTA DE IMPRENTA, inflamable
oMATERIALES
RELACIONADOS CON LA TINTA DE IMPRENTA (incluido diluyente de tinta de imprenta o producto reductor), inflamables",3,,I,"163
367",500 ml,E3,P001,,T11,"TP1
TP8",2021-06-01
waybill_materiales_peligrosos_542,M0543,ISOBUTANOL (ALCOHOL ISOBUTÍLICO),3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_543,M0544,ACETATO DE ISOBUTILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_544,M0545,ISOBUTILAMINA,3,8,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_545,M0546,ISOOCTENOS,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_546,M0547,ISOPRENO ESTABILIZADO,3,,I,386,0,E3,P001,,T11,TP2,2021-06-01
waybill_materiales_peligrosos_547,M0548,ISOPROPANOL (ALCOHOL ISOPROPÍLICO),3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_548,M0549,ACETATO DE ISOPROPILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_549,M0550,ISOPROPILAMINA,3,8,I,,0,E0,P001,,T11,TP2,2021-06-01
waybill_materiales_peligrosos_550,M0551,NITRATO DE ISOPROPILO,3,,II,26,1 L,E2,"P001
IBC02",B7,,,2021-06-01
waybill_materiales_peligrosos_551,M0552,QUEROSENO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP2,2021-06-01
waybill_materiales_peligrosos_552,M0553,"CETONAS LÍQUIDAS, N.E.P.",3,,II,274,1 L,E2,"P001
IBC02",,T7,"TP1
TP8
TP28",2021-06-01
waybill_materiales_peligrosos_553,M0554,"MERCAPTANOS LÍQUIDOS, INFLAMABLES, TÓXICOS, N.E.P. o MERCAPTANOS EN MEZCLA LÍQUIDA, INFLAMABLE, TÓXICA, N.E.P.",3,6.1,II,274,1 L,E0,"P001
IBC02",,T11,"TP2
TP27",2021-06-01
waybill_materiales_peligrosos_554,M0555,ÓXIDO DE MESITILO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_555,M0556,METANOL,3,6.1,II,279,1 L,E2,"P001
IBC02",,T7,TP2,2021-06-01
waybill_materiales_peligrosos_556,M0557,ACETATO DE METILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_557,M0558,ACETATO DE METILAMILO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_558,M0559,METILAL (DIMETOXIMETANO),3,,II,,1 L,E2,"P001
IBC02",B8,T7,TP2,2021-06-01
waybill_materiales_peligrosos_559,M0560,METILAMINA EN SOLUCIÓN ACUOSA,3,8,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_560,M0561,BUTIRATO DE METILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_561,M0562,CLOROFORMIATO DE METILO,6.1,"3
8",I,354,0,E0,P602,,T22,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_562,M0563,METIL CLOROMETIL ÉTER,6.1,3,I,354,0,E0,P602,,T22,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_563,M0564,METILDICLOROSILANO,4.3,"3
8",I,,0,E0,P401,,T14,"TP2
TP7
TP13",2021-06-01
waybill_materiales_peligrosos_564,M0565,FORMIATO DE METILO,3,,I,,0,E3,P001,,T11,TP2,2021-06-01
waybill_materiales_peligrosos_565,M0566,METILHIDRAZINA,6.1,"3
8",I,354,0,E0,P602,,T22,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_566,M0567,METILISOBUTILCETONA,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_567,M0568,METILISOPROPENIL-CETONA ESTABILIZADA,3,,II,386,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_568,M0569,METACRILATO DE METILO MONÓMERO ESTABILIZADO,3,,II,386,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_569,M0570,PROPIONATO DE METILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_570,M0571,METILPROPILCETONA,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_571,M0572,METILTRICLOROSILANO,3,8,II,,0,E0,P010,,T10,"TP2
TP7
TP13",2021-06-01
waybill_materiales_peligrosos_572,M0573,"METILVINILCETONA, ESTABILIZADA",6.1,"3
8",I,"354
386",0,E0,P601,,T22,"TP2
TP13",2021-06-01
waybill_materiales_peligrosos_573,M0574,NÍQUEL CARBONILO,6.1,3,I,,0,E0,P601,,,,2021-06-01
waybill_materiales_peligrosos_574,M0575,NITROMETANO,3,,II,26,1 L,E0,P001,,,,2021-06-01
waybill_materiales_peligrosos_575,M0576,OCTANOS,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_576,M0577,"PINTURA (incluye pintura, laca, esmalte, colorante, goma laca, barniz, encáustico, apresto líquido y base líquida para lacas) o PRODUCTOS PARA PINTURA (incluye solventes y diluyentes para pinturas)",3,,I,"163
367",500 ml,E3,P001,,T11,"TP1
TP8
TP27",2021-06-01
waybill_materiales_peligrosos_577,M0578,PARALDEHÍDO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_578,M0579,PENTANOS líquidos,3,,I,,0,E3,P001,,T11,TP2,2021-06-01
waybill_materiales_peligrosos_579,M0580,PRODUCTOS DE PERFUMERÍA que contengan disolventes inflamables,3,,II,163,5 L,E2,"P001
IBC02",,T4,"TP1
TP8",2021-06-01
waybill_materiales_peligrosos_580,M0581,PETRÓLEO BRUTO,3,,I,357,500 ml,E3,P001,,T11,"TP1
TP8",2021-06-01
waybill_materiales_peligrosos_581,M0582,"DESTILADOS DE PETRÓLEO, N.E.P. o PRODUCTOS DE PETRÓLEO, N.E.P.",3,,I,,500 ml,E3,P001,,T11,"TP1
TP8",2021-06-01
waybill_materiales_peligrosos_582,M0583,ACEITE DE PINO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_583,M0584,n-PROPANOL (ALCOHOL PROPÍLICO NORMAL),3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_584,M0585,PROPIONALDEHÍDO,3,,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_585,M0586,ACETATO DE n-PROPILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_586,M0587,PROPILAMINA,3,8,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_587,M0588,1-CLOROPROPANO,3,,II,,1 L,E0,"P001
IBC02",B8,T7,TP2,2021-06-01
waybill_materiales_peligrosos_588,M0589,"1,2-DICLOROPROPANO",3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_589,M0590,ÓXIDO DE PROPILENO,3,,I,,0,E3,P001,,T11,"TP2
TP7",2021-06-01
waybill_materiales_peligrosos_590,M0591,FORMIATOS DE PROPILO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_591,M0592,PIRIDINA,3,,II,,1 L,E2,"P001
IBC02",,T4,TP2,2021-06-01
waybill_materiales_peligrosos_592,M0593,ACEITE DE COLOFONIA,3,,II,,5 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_593,M0594,DISOLUCIÓN DE CAUCHO,3,,II,,5 L,E2,"P001
IBC02",,T4,"TP1
TP8",2021-06-01
waybill_materiales_peligrosos_594,M0595,ACEITE DE ESQUISTO,3,,II,,1 L,E2,"P001
IBC02",,T4,"TP1
TP8",2021-06-01
waybill_materiales_peligrosos_595,M0596,METILATO DE SODIO EN SOLUCIÓN alcohólica,3,8,II,,1 L,E2,"P001
IBC02",,T7,"TP1
TP8",2021-06-01
waybill_materiales_peligrosos_596,M0597,SILICATO DE TETRAETILO,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_597,M0598,TINTURAS MEDICINALES,3,,II,,1 L,E2,"P001
IBC02",,T4,"TP1
TP8",2021-06-01
waybill_materiales_peligrosos_598,M0599,TOLUENO,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_599,M0600,TRICLOROSILANO,4.3,"3
8",I,,0,E0,P401,,T14,"TP2
TP7
TP13",2021-06-01
waybill_materiales_peligrosos_600,M0601,TRIETILAMINA,3,8,II,,1 L,E2,"P001
IBC02",,T7,TP1,2021-06-01
waybill_materiales_peligrosos_601,M0602,"TRIMETILAMINA EN SOLUCIÓN ACUOSA, con un máximo del 50 %, en masa, de trimetilamina",3,8,I,,0,E0,P001,,T11,TP1,2021-06-01
waybill_materiales_peligrosos_602,M0603,TRIMETILCLOROSILANO,3,8,II,,0,E0,P010,,T10,"TP2
TP7
TP13",2021-06-01
waybill_materiales_peligrosos_603,M0604,TREMENTINA,3,,III,,5 L,E1,"P001
IBC03
LP01",,T2,TP1,2021-06-01
waybill_materiales_peligrosos_604,M0605,SUCEDÁNEO DE TREMENTINA,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_605,M0606,ACETATO DE VINILO ESTABILIZADO,3,,II,386,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_606,M0607,VINIL ETIL ÉTER ESTABILIZADO,3,,I,386,0,E3,P001,,T11,TP2,2021-06-01
waybill_materiales_peligrosos_607,M0608,CLORURO DE VINILIDENO ESTABILIZADO,3,,I,386,0,E3,P001,,T12,"TP2
TP7",2021-06-01
waybill_materiales_peligrosos_608,M0609,VINIL ISOBUTIL ÉTER ESTABILIZADO,3,,II,386,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_609,M0610,VINILTRICLOROSILANO,3,8,II,,0,E0,P010,,T10,"TP2
TP7
TP13",2021-06-01
waybill_materiales_peligrosos_610,M0611,PRODUCTOS LÍQUIDOS PARA LA CONSERVACIÓN DE LA MADERA,3,,II,,5 L,E2,"P001
IBC02",,T4,"TP1
TP8",2021-06-01
waybill_materiales_peligrosos_611,M0612,XILENOS,3,,II,,1 L,E2,"P001
IBC02",,T4,TP1,2021-06-01
waybill_materiales_peligrosos_612,M0613,CIRCONIO EN SUSPENSIÓN EN UN LÍQUIDO INFLAMABLE,3,,I,,0,E0,P001,PP33,,,2021-06-01
waybill_materiales_peligrosos_613,M0614,"ALUMINIO EN POLVO, RECUBIERTO",4.1,,II,,1 kg,E2,"P002
IBC08","PP38
B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_614,M0615,"PICRATO DE AMONIO
HUMEDECIDO con un mínimo del 10 %, en masa, de agua",4.1,,I,28,0,E0,P406,PP26,,,2021-06-01
waybill_materiales_peligrosos_615,M0616,BORNEOL,4.1,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_616,M0617,RESINATO DE CALCIO,4.1,,III,,5 kg,E1,"P002
IBC06",,T1,TP33,2021-06-01
waybill_materiales_peligrosos_617,M0618,RESINATO DE CALCIO FUNDIDO,4.1,,III,,5 kg,E1,"P002
IBC04",,T1,TP33,2021-06-01
waybill_materiales_peligrosos_618,M0619,"RESINATO DE COBALTO, PRECIPITADO",4.1,,III,,5 kg,E1,"P002
IBC06",,T1,TP33,2021-06-01
waybill_materiales_peligrosos_619,M0620,"DINITROFENOL HUMEDECIDO con un mínimo del 15 %, en masa, de agua",4.1,6.1,I,28,0,E0,P406,PP26,,,2021-06-01
waybill_materiales_peligrosos_620,M0621,"DINITROFENOLATOS HUMEDECIDOS con un mínimo del 15 %, en masa, de agua",4.1,6.1,I,28,0,E0,P406,PP26,,,2021-06-01
waybill_materiales_peligrosos_621,M0622,"DINITRORRESORCINOL (DINITRORRESORCINA) HUMEDECIDO con un mínimo del 15 %, en masa, de agua",4.1,,I,28,0,E0,P406,PP26,,,2021-06-01
waybill_materiales_peligrosos_622,M0623,FERROCERIO,4.1,,II,249,1 kg,E2,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_623,M0624,"PELÍCULAS DE SOPORTE NITROCELULÓSICO revestido de gelatina, con exclusión de los desechos",4.1,,III,,5 kg,E1,P002,PP15,,,2021-06-01
waybill_materiales_peligrosos_624,M0625,"SÓLIDO INFLAMABLE ORGÁNICO, N.E.P.",4.1,,II,274,1 kg,E2,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_625,M0626,"HAFNIO EN POLVO,
HUMEDECIDO con un mínimo del 25 % de agua (debe haber un exceso visible de agua): a) producido mecánicamente, en partículas de menos de 53 micrones; b) producido químicamente, en partículas de menos de 840 micrones",4.1,,II,,1 kg,E2,"P410
IBC06","PP40
B2",T3,TP33,2021-06-01
waybill_materiales_peligrosos_626,M0627,"HENO, PAJA o ""BUSHA"" (TAMO)",4.1,,,281,3 kg,E0,"P003
IBC08","PP19
B6",,,2021-06-01
waybill_materiales_peligrosos_627,M0628,HEXAMETILENTETRAMINA,4.1,,III,,5 kg,E1,"P002
IBC08",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_628,M0629,RESINATO DE MANGANESO,4.1,,III,,5 kg,E1,"P002
IBC06",,T1,TP33,2021-06-01
waybill_materiales_peligrosos_629,M0630,FÓSFOROS DISTINTOS DE LOS DE SEGURIDAD,4.1,,III,293,5 kg,E0,P407,PP27,,,2021-06-01
waybill_materiales_peligrosos_630,M0631,METALDEHÍDO,4.1,,III,,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_631,M0632,"CERIO, en placas, lingotes o barras",4.1,,II,,1 kg,E2,"P002
IBC08","B2, B4",,,2021-06-01
waybill_materiales_peligrosos_632,M0633,NAFTALENO BRUTO o NAFTALENO REFINADO,4.1,,III,,5 kg,E1,"P002
IBC08
LP02",B3,"T1
BK1
BK2
BK3",TP33,2021-06-01
waybill_materiales_peligrosos_633,M0634,"NITROGUANIDINA (PICRITA) HUMEDECIDA con un mínimo del 20 %, en masa, de agua",4.1,,I,28,0,E0,P406,,,,2021-06-01
waybill_materiales_peligrosos_634,M0635,"NITROALMIDÓN HUMEDECIDO con un mínimo del 20 %, en masa, de agua",4.1,,I,28,0,E0,P406,,,,2021-06-01
waybill_materiales_peligrosos_635,M0636,FÓSFORO AMORFO,4.1,,III,,5 kg,E1,"P410
IBC08",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_636,M0637,"HEPTASULFURO DE FÓSFORO, que no contiene fósforo blanco o amarillo",4.1,,II,,1 kg,E2,"P410
IBC04",,T3,TP33,2021-06-01
waybill_materiales_peligrosos_637,M0638,"PENTASULFURO DE FÓSFORO, que no contiene fósforo blanco o amarillo",4.3,4.1,II,,500 g,E2,"P410
IBC04",,T3,TP33,2021-06-01
waybill_materiales_peligrosos_638,M0639,"SESQUISULFURO DE FÓSFORO, que no contiene fósforo blanco o amarillo",4.1,,II,,1 kg,E2,"P410
IBC04",,T3,TP33,2021-06-01
waybill_materiales_peligrosos_639,M0640,"TRISULFURO DE FÓSFORO, que no contiene fósforo blanco o amarillo",4.1,,II,,1 kg,E2,"P410
IBC04",,T3,TP33,2021-06-01
waybill_materiales_peligrosos_640,M0641,"TRINITROFENOL (ÁCIDO PÍCRICO) HUMEDECIDO con un mínimo del 30 %, en masa, de agua",4.1,,I,28,0,E0,P406,PP26,,,2021-06-01
waybill_materiales_peligrosos_641,M0642,"DESECHOS DE CAUCHO o RECORTES DE CAUCHO, en polvo o en gránulos de 840 micrones como máximo y que contienen más del 45 % de caucho",4.1,,II,223,1 kg,E2,"P002
IBC08","B2, B4",T3,TP33,2021-06-01
waybill_materiales_peligrosos_642,M0643,"SILICIO EN POLVO, AMORFO",4.1,,III,32,5 kg,E1,"P002
IBC08
LP02",B3,T1,TP33,2021-06-01
waybill_materiales_peligrosos_643,M0644,"PICRATO DE PLATA
HUMEDECIDO con un mínimo del 30 %, en masa, de agua",4.1,,I,28,0,E0,P406,"PP25
PP26",,,2021-06-01
waybill_materiales_peligrosos_644,M0645,"DINITRO-o-CRESOLATO DE SODIO HUMEDECIDO con un mínimo del 15 %, en masa, de agua",4.1,6.1,I,28,0,E0,P406,PP26,,,2021-06-01
waybill_materiales_peligrosos_645,M0646,"PICRAMATO DE SODIO HUMEDECIDO con un mínimo del 20 %, en masa, de agua",4.1,,I,28,0,E0,P406,PP26,,,2021-06-01
waybill_materiales_peligrosos_646,M0647,AZUFRE,4.1,,III,242,5 kg,E1,"P002
IBC08
LP02",B3,"T1
BK1
BK2
BK3",TP33,2021-06-01
waybill_materiales_peligrosos_647,M0648,"TITANIO EN POLVO,
HUMEDECIDO con un mínimo del 25 % de agua (debe haber un exceso visible de agua): a) producido mecánicamente, en partículas de menos de 53 micrones; b) producido químicamente, en partículas de menos de 840 micrones",4.1,,II,,1 kg,E2,"P410
IBC06","PP40
B2",T3,TP33,2021-06-01
waybill_materiales_peligrosos_648,M0649,"FIBRAS o TEJIDOS IMPREGNADOS DE NITROCELULOSA POCO NITRADA, N.E.P.",4.1,,III,,5 kg,E1,"P410
IBC08",B3,,,2021-06-01
waybill_materiales_peligrosos_649,M0650,"TRINITROBENCENO
HUMEDECIDO con un mínimo del
30 %, en masa, de agua",4.1,,I,28,0,E0,P406,,,,2021-06-01
waybill_materiales_peligrosos_650,M0651,"ÁCIDO TRINITROBENZOICO HUMEDECIDO con un mínimo del
30 %, en masa, de agua",4.1,,I,28,0,E0,P406,,,,2021-06-01
waybill_materiales_peligrosos_651,M0652,"TRINITROTOLUENO (TNT) HUMEDECIDO con un mínimo del 30 %, en masa, de agua",4.1,,I,28,0,E0,P406,,,,2021-06-01
waybill_materiales_peligrosos_652,M0653,"NITRATO DE UREA
HUMEDECIDO con un mínimo del 20 %, en masa, de agua",4.1,,I,"28
227",0,E0,P406,,,,2021-06-01
